"knot_id" "number_of_crossings" "is_alternating" "signature" "s-value"
"11084" "KhPolQ_K13n_4416!" 13 0 0 0
"11085" "KhPolQ_K13n_4417" 13 0 -4 4
"11086" "KhPolQ_K13n_4417!" 13 0 4 -4
"11087" "KhPolQ_K13n_4418" 13 0 -4 6
"11088" "KhPolQ_K13n_4418!" 13 0 4 -6
"11089" "KhPolQ_K13n_4419" 13 0 -2 2
"11090" "KhPolQ_K13n_4419!" 13 0 2 -2
"11091" "KhPolQ_K13n_4420" 13 0 0 0
"11092" "KhPolQ_K13n_4420!" 13 0 0 0
"11093" "KhPolQ_K13n_4421" 13 0 -2 2
"11094" "KhPolQ_K13n_4421!" 13 0 2 -2
"11095" "KhPolQ_K13n_4422" 13 0 -4 4
"11096" "KhPolQ_K13n_4422!" 13 0 4 -4
"11097" "KhPolQ_K13n_4423" 13 0 2 -2
"11098" "KhPolQ_K13n_4423!" 13 0 -2 2
"11099" "KhPolQ_K13n_4424" 13 0 0 0
"11100" "KhPolQ_K13n_4424!" 13 0 0 0
"11101" "KhPolQ_K13n_4425" 13 0 -2 2
"11102" "KhPolQ_K13n_4425!" 13 0 2 -2
"11103" "KhPolQ_K13n_4426" 13 0 2 -2
"11104" "KhPolQ_K13n_4426!" 13 0 -2 2
"11105" "KhPolQ_K13n_4427" 13 0 0 0
"11106" "KhPolQ_K13n_4427!" 13 0 0 0
"11107" "KhPolQ_K13n_4428" 13 0 0 0
"11108" "KhPolQ_K13n_4428!" 13 0 0 0
"11109" "KhPolQ_K13n_4429" 13 0 -6 6
"11110" "KhPolQ_K13n_4429!" 13 0 6 -6
"11111" "KhPolQ_K13n_4430" 13 0 0 0
"11112" "KhPolQ_K13n_4430!" 13 0 0 0
"11113" "KhPolQ_K13n_4431" 13 0 -2 2
"11114" "KhPolQ_K13n_4431!" 13 0 2 -2
"11115" "KhPolQ_K13n_4432" 13 0 -4 4
"11116" "KhPolQ_K13n_4432!" 13 0 4 -4
"11117" "KhPolQ_K13n_4433" 13 0 0 0
"11118" "KhPolQ_K13n_4433!" 13 0 0 0
"11119" "KhPolQ_K13n_4434" 13 0 0 0
"11120" "KhPolQ_K13n_4434!" 13 0 0 0
"11121" "KhPolQ_K13n_4435" 13 0 -4 4
"11122" "KhPolQ_K13n_4435!" 13 0 4 -4
"11123" "KhPolQ_K13n_4436" 13 0 -2 2
"11124" "KhPolQ_K13n_4436!" 13 0 2 -2
"11125" "KhPolQ_K13n_4437" 13 0 2 -2
"11126" "KhPolQ_K13n_4437!" 13 0 -2 2
"11127" "KhPolQ_K13n_4438" 13 0 4 -4
"11128" "KhPolQ_K13n_4438!" 13 0 -4 4
"11129" "KhPolQ_K13n_4439" 13 0 2 -2
"11130" "KhPolQ_K13n_4439!" 13 0 -2 2
"11131" "KhPolQ_K13n_4440" 13 0 -6 6
"11132" "KhPolQ_K13n_4440!" 13 0 6 -6
"11133" "KhPolQ_K13n_4441" 13 0 -4 4
"11134" "KhPolQ_K13n_4441!" 13 0 4 -4
"11135" "KhPolQ_K13n_4442" 13 0 -2 2
"11136" "KhPolQ_K13n_4442!" 13 0 2 -2
"11137" "KhPolQ_K13n_4443" 13 0 4 -4
"11138" "KhPolQ_K13n_4443!" 13 0 -4 4
"11139" "KhPolQ_K13n_4444" 13 0 -4 4
"11140" "KhPolQ_K13n_4444!" 13 0 4 -4
"11141" "KhPolQ_K13n_4445" 13 0 2 -2
"11142" "KhPolQ_K13n_4445!" 13 0 -2 2
"11143" "KhPolQ_K13n_4446" 13 0 0 0
"11144" "KhPolQ_K13n_4446!" 13 0 0 0
"11145" "KhPolQ_K13n_4447" 13 0 -2 2
"11146" "KhPolQ_K13n_4447!" 13 0 2 -2
"11147" "KhPolQ_K13n_4448" 13 0 2 -2
"11148" "KhPolQ_K13n_4448!" 13 0 -2 2
"11149" "KhPolQ_K13n_4449" 13 0 0 0
"11150" "KhPolQ_K13n_4449!" 13 0 0 0
"11151" "KhPolQ_K13n_4450" 13 0 2 -2
"11152" "KhPolQ_K13n_4450!" 13 0 -2 2
"11153" "KhPolQ_K13n_4451" 13 0 2 -2
"11154" "KhPolQ_K13n_4451!" 13 0 -2 2
"11155" "KhPolQ_K13n_4452" 13 0 2 -2
"11156" "KhPolQ_K13n_4452!" 13 0 -2 2
"11157" "KhPolQ_K13n_4453" 13 0 0 0
"11158" "KhPolQ_K13n_4453!" 13 0 0 0
"11159" "KhPolQ_K13n_4454" 13 0 2 -2
"11160" "KhPolQ_K13n_4454!" 13 0 -2 2
"11161" "KhPolQ_K13n_4455" 13 0 4 -4
"11162" "KhPolQ_K13n_4455!" 13 0 -4 4
"11163" "KhPolQ_K13n_4456" 13 0 2 -2
"11164" "KhPolQ_K13n_4456!" 13 0 -2 2
"11165" "KhPolQ_K13n_4457" 13 0 -2 2
"11166" "KhPolQ_K13n_4457!" 13 0 2 -2
"11167" "KhPolQ_K13n_4458" 13 0 0 0
"11168" "KhPolQ_K13n_4458!" 13 0 0 0
"11169" "KhPolQ_K13n_4459" 13 0 0 0
"11170" "KhPolQ_K13n_4459!" 13 0 0 0
"11171" "KhPolQ_K13n_4460" 13 0 4 -4
"11172" "KhPolQ_K13n_4460!" 13 0 -4 4
"11173" "KhPolQ_K13n_4461" 13 0 0 0
"11174" "KhPolQ_K13n_4461!" 13 0 0 0
"11175" "KhPolQ_K13n_4462" 13 0 2 -2
"11176" "KhPolQ_K13n_4462!" 13 0 -2 2
"11177" "KhPolQ_K13n_4463" 13 0 -2 2
"11178" "KhPolQ_K13n_4463!" 13 0 2 -2
"11179" "KhPolQ_K13n_4464" 13 0 -4 4
"11180" "KhPolQ_K13n_4464!" 13 0 4 -4
"11181" "KhPolQ_K13n_4465" 13 0 -2 2
"11182" "KhPolQ_K13n_4465!" 13 0 2 -2
"11183" "KhPolQ_K13n_4466" 13 0 0 0
"11184" "KhPolQ_K13n_4466!" 13 0 0 0
"11185" "KhPolQ_K13n_4467" 13 0 2 -2
"11186" "KhPolQ_K13n_4467!" 13 0 -2 2
"11187" "KhPolQ_K13n_4468" 13 0 -2 2
"11188" "KhPolQ_K13n_4468!" 13 0 2 -2
"11189" "KhPolQ_K13n_4469" 13 0 -4 4
"11190" "KhPolQ_K13n_4469!" 13 0 4 -4
"11191" "KhPolQ_K13n_4470" 13 0 2 -2
"11192" "KhPolQ_K13n_4470!" 13 0 -2 2
"11193" "KhPolQ_K13n_4471" 13 0 -2 2
"11194" "KhPolQ_K13n_4471!" 13 0 2 -2
"11195" "KhPolQ_K13n_4472" 13 0 0 0
"11196" "KhPolQ_K13n_4472!" 13 0 0 0
"11197" "KhPolQ_K13n_4473" 13 0 -4 4
"11198" "KhPolQ_K13n_4473!" 13 0 4 -4
"11199" "KhPolQ_K13n_4474" 13 0 0 0
"11200" "KhPolQ_K13n_4474!" 13 0 0 0
"11201" "KhPolQ_K13n_4475" 13 0 0 0
"11202" "KhPolQ_K13n_4475!" 13 0 0 0
"11203" "KhPolQ_K13n_4476" 13 0 -2 2
"11204" "KhPolQ_K13n_4476!" 13 0 2 -2
"11205" "KhPolQ_K13n_4477" 13 0 2 -2
"11206" "KhPolQ_K13n_4477!" 13 0 -2 2
"11207" "KhPolQ_K13n_4478" 13 0 2 -2
"11208" "KhPolQ_K13n_4478!" 13 0 -2 2
"11209" "KhPolQ_K13n_4479" 13 0 2 0
"11210" "KhPolQ_K13n_4479!" 13 0 -2 0
"11211" "KhPolQ_K13n_4480" 13 0 -4 4
"11212" "KhPolQ_K13n_4480!" 13 0 4 -4
"11213" "KhPolQ_K13n_4481" 13 0 -2 2
"11214" "KhPolQ_K13n_4481!" 13 0 2 -2
"11215" "KhPolQ_K13n_4482" 13 0 -2 2
"11216" "KhPolQ_K13n_4482!" 13 0 2 -2
"11217" "KhPolQ_K13n_4483" 13 0 2 -2
"11218" "KhPolQ_K13n_4483!" 13 0 -2 2
"11219" "KhPolQ_K13n_4484" 13 0 -2 2
"11220" "KhPolQ_K13n_4484!" 13 0 2 -2
"11221" "KhPolQ_K13n_4485" 13 0 -4 4
"11222" "KhPolQ_K13n_4485!" 13 0 4 -4
"11223" "KhPolQ_K13n_4486" 13 0 2 -2
"11224" "KhPolQ_K13n_4486!" 13 0 -2 2
"11225" "KhPolQ_K13n_4487" 13 0 -2 4
"11226" "KhPolQ_K13n_4487!" 13 0 2 -4
"11227" "KhPolQ_K13n_4488" 13 0 0 0
"11228" "KhPolQ_K13n_4488!" 13 0 0 0
"11229" "KhPolQ_K13n_4489" 13 0 0 0
"11230" "KhPolQ_K13n_4489!" 13 0 0 0
"11231" "KhPolQ_K13n_4490" 13 0 -4 4
"11232" "KhPolQ_K13n_4490!" 13 0 4 -4
"11233" "KhPolQ_K13n_4491" 13 0 0 0
"11234" "KhPolQ_K13n_4491!" 13 0 0 0
"11235" "KhPolQ_K13n_4492" 13 0 0 0
"11236" "KhPolQ_K13n_4492!" 13 0 0 0
"11237" "KhPolQ_K13n_4493" 13 0 4 -4
"11238" "KhPolQ_K13n_4493!" 13 0 -4 4
"11239" "KhPolQ_K13n_4494" 13 0 -2 2
"11240" "KhPolQ_K13n_4494!" 13 0 2 -2
"11241" "KhPolQ_K13n_4495" 13 0 -2 2
"11242" "KhPolQ_K13n_4495!" 13 0 2 -2
"11243" "KhPolQ_K13n_4496" 13 0 2 -2
"11244" "KhPolQ_K13n_4496!" 13 0 -2 2
"11245" "KhPolQ_K13n_4497" 13 0 -2 2
"11246" "KhPolQ_K13n_4497!" 13 0 2 -2
"11247" "KhPolQ_K13n_4498" 13 0 0 0
"11248" "KhPolQ_K13n_4498!" 13 0 0 0
"11249" "KhPolQ_K13n_4499" 13 0 2 -2
"11250" "KhPolQ_K13n_4499!" 13 0 -2 2
"11251" "KhPolQ_K13n_4500" 13 0 0 0
"11252" "KhPolQ_K13n_4500!" 13 0 0 0
"11253" "KhPolQ_K13n_4501" 13 0 4 -4
"11254" "KhPolQ_K13n_4501!" 13 0 -4 4
"11255" "KhPolQ_K13n_4502" 13 0 6 -6
"11256" "KhPolQ_K13n_4502!" 13 0 -6 6
"11257" "KhPolQ_K13n_4503" 13 0 4 -4
"11258" "KhPolQ_K13n_4503!" 13 0 -4 4
"11259" "KhPolQ_K13n_4504" 13 0 4 -4
"11260" "KhPolQ_K13n_4504!" 13 0 -4 4
"11261" "KhPolQ_K13n_4505" 13 0 6 -6
"11262" "KhPolQ_K13n_4505!" 13 0 -6 6
"11263" "KhPolQ_K13n_4506" 13 0 4 -4
"11264" "KhPolQ_K13n_4506!" 13 0 -4 4
"11265" "KhPolQ_K13n_4507" 13 0 2 -2
"11266" "KhPolQ_K13n_4507!" 13 0 -2 2
"11267" "KhPolQ_K13n_4508" 13 0 -4 4
"11268" "KhPolQ_K13n_4508!" 13 0 4 -4
"11269" "KhPolQ_K13n_4509" 13 0 -2 2
"11270" "KhPolQ_K13n_4509!" 13 0 2 -2
"11271" "KhPolQ_K13n_4510" 13 0 -2 2
"11272" "KhPolQ_K13n_4510!" 13 0 2 -2
"11273" "KhPolQ_K13n_4511" 13 0 -4 4
"11274" "KhPolQ_K13n_4511!" 13 0 4 -4
"11275" "KhPolQ_K13n_4512" 13 0 -2 2
"11276" "KhPolQ_K13n_4512!" 13 0 2 -2
"11277" "KhPolQ_K13n_4513" 13 0 0 0
"11278" "KhPolQ_K13n_4513!" 13 0 0 0
"11279" "KhPolQ_K13n_4514" 13 0 0 0
"11280" "KhPolQ_K13n_4514!" 13 0 0 0
"11281" "KhPolQ_K13n_4515" 13 0 -2 2
"11282" "KhPolQ_K13n_4515!" 13 0 2 -2
"11283" "KhPolQ_K13n_4516" 13 0 4 -4
"11284" "KhPolQ_K13n_4516!" 13 0 -4 4
"11285" "KhPolQ_K13n_4517" 13 0 -2 2
"11286" "KhPolQ_K13n_4517!" 13 0 2 -2
"11287" "KhPolQ_K13n_4518" 13 0 0 0
"11288" "KhPolQ_K13n_4518!" 13 0 0 0
"11289" "KhPolQ_K13n_4519" 13 0 0 0
"11290" "KhPolQ_K13n_4519!" 13 0 0 0
"11291" "KhPolQ_K13n_4520" 13 0 -4 4
"11292" "KhPolQ_K13n_4520!" 13 0 4 -4
"11293" "KhPolQ_K13n_4521" 13 0 0 0
"11294" "KhPolQ_K13n_4521!" 13 0 0 0
"11295" "KhPolQ_K13n_4522" 13 0 -2 2
"11296" "KhPolQ_K13n_4522!" 13 0 2 -2
"11297" "KhPolQ_K13n_4523" 13 0 -2 2
"11298" "KhPolQ_K13n_4523!" 13 0 2 -2
"11299" "KhPolQ_K13n_4524" 13 0 4 -4
"11300" "KhPolQ_K13n_4524!" 13 0 -4 4
"11301" "KhPolQ_K13n_4525" 13 0 0 0
"11302" "KhPolQ_K13n_4525!" 13 0 0 0
"11303" "KhPolQ_K13n_4526" 13 0 4 -4
"11304" "KhPolQ_K13n_4526!" 13 0 -4 4
"11305" "KhPolQ_K13n_4527" 13 0 -2 2
"11306" "KhPolQ_K13n_4527!" 13 0 2 -2
"11307" "KhPolQ_K13n_4528" 13 0 2 -2
"11308" "KhPolQ_K13n_4528!" 13 0 -2 2
"11309" "KhPolQ_K13n_4529" 13 0 4 -4
"11310" "KhPolQ_K13n_4529!" 13 0 -4 4
"11311" "KhPolQ_K13n_4530" 13 0 2 -2
"11312" "KhPolQ_K13n_4530!" 13 0 -2 2
"11313" "KhPolQ_K13n_4531" 13 0 0 0
"11314" "KhPolQ_K13n_4531!" 13 0 0 0
"11315" "KhPolQ_K13n_4532" 13 0 -2 2
"11316" "KhPolQ_K13n_4532!" 13 0 2 -2
"11317" "KhPolQ_K13n_4533" 13 0 2 -2
"11318" "KhPolQ_K13n_4533!" 13 0 -2 2
"11319" "KhPolQ_K13n_4534" 13 0 -2 2
"11320" "KhPolQ_K13n_4534!" 13 0 2 -2
"11321" "KhPolQ_K13n_4535" 13 0 0 0
"11322" "KhPolQ_K13n_4535!" 13 0 0 0
"11323" "KhPolQ_K13n_4536" 13 0 -2 2
"11324" "KhPolQ_K13n_4536!" 13 0 2 -2
"11325" "KhPolQ_K13n_4537" 13 0 0 0
"11326" "KhPolQ_K13n_4537!" 13 0 0 0
"11327" "KhPolQ_K13n_4538" 13 0 -4 4
"11328" "KhPolQ_K13n_4538!" 13 0 4 -4
"11329" "KhPolQ_K13n_4539" 13 0 0 2
"11330" "KhPolQ_K13n_4539!" 13 0 0 -2
"11331" "KhPolQ_K13n_4540" 13 0 -2 2
"11332" "KhPolQ_K13n_4540!" 13 0 2 -2
"11333" "KhPolQ_K13n_4541" 13 0 -2 2
"11334" "KhPolQ_K13n_4541!" 13 0 2 -2
"11335" "KhPolQ_K13n_4542" 13 0 -2 2
"11336" "KhPolQ_K13n_4542!" 13 0 2 -2
"11337" "KhPolQ_K13n_4543" 13 0 2 -2
"11338" "KhPolQ_K13n_4543!" 13 0 -2 2
"11339" "KhPolQ_K13n_4544" 13 0 4 -4
"11340" "KhPolQ_K13n_4544!" 13 0 -4 4
"11341" "KhPolQ_K13n_4545" 13 0 2 -2
"11342" "KhPolQ_K13n_4545!" 13 0 -2 2
"11343" "KhPolQ_K13n_4546" 13 0 0 0
"11344" "KhPolQ_K13n_4546!" 13 0 0 0
"11345" "KhPolQ_K13n_4547" 13 0 2 -2
"11346" "KhPolQ_K13n_4547!" 13 0 -2 2
"11347" "KhPolQ_K13n_4548" 13 0 -2 2
"11348" "KhPolQ_K13n_4548!" 13 0 2 -2
"11349" "KhPolQ_K13n_4549" 13 0 0 0
"11350" "KhPolQ_K13n_4549!" 13 0 0 0
"11351" "KhPolQ_K13n_4550" 13 0 0 0
"11352" "KhPolQ_K13n_4550!" 13 0 0 0
"11353" "KhPolQ_K13n_4551" 13 0 2 -2
"11354" "KhPolQ_K13n_4551!" 13 0 -2 2
"11355" "KhPolQ_K13n_4552" 13 0 -2 2
"11356" "KhPolQ_K13n_4552!" 13 0 2 -2
"11357" "KhPolQ_K13n_4553" 13 0 -2 2
"11358" "KhPolQ_K13n_4553!" 13 0 2 -2
"11359" "KhPolQ_K13n_4554" 13 0 2 -2
"11360" "KhPolQ_K13n_4554!" 13 0 -2 2
"11361" "KhPolQ_K13n_4555" 13 0 -2 2
"11362" "KhPolQ_K13n_4555!" 13 0 2 -2
"11363" "KhPolQ_K13n_4556" 13 0 -2 2
"11364" "KhPolQ_K13n_4556!" 13 0 2 -2
"11365" "KhPolQ_K13n_4557" 13 0 0 0
"11366" "KhPolQ_K13n_4557!" 13 0 0 0
"11367" "KhPolQ_K13n_4558" 13 0 2 0
"11368" "KhPolQ_K13n_4558!" 13 0 -2 0
"11369" "KhPolQ_K13n_4559" 13 0 -4 4
"11370" "KhPolQ_K13n_4559!" 13 0 4 -4
"11371" "KhPolQ_K13n_4560" 13 0 -6 6
"11372" "KhPolQ_K13n_4560!" 13 0 6 -6
"11373" "KhPolQ_K13n_4561" 13 0 -4 4
"11374" "KhPolQ_K13n_4561!" 13 0 4 -4
"11375" "KhPolQ_K13n_4562" 13 0 -2 2
"11376" "KhPolQ_K13n_4562!" 13 0 2 -2
"11377" "KhPolQ_K13n_4563" 13 0 -4 4
"11378" "KhPolQ_K13n_4563!" 13 0 4 -4
"11379" "KhPolQ_K13n_4564" 13 0 0 0
"11380" "KhPolQ_K13n_4564!" 13 0 0 0
"11381" "KhPolQ_K13n_4565" 13 0 -4 4
"11382" "KhPolQ_K13n_4565!" 13 0 4 -4
"11383" "KhPolQ_K13n_4566" 13 0 0 0
"11384" "KhPolQ_K13n_4566!" 13 0 0 0
"11385" "KhPolQ_K13n_4567" 13 0 -2 2
"11386" "KhPolQ_K13n_4567!" 13 0 2 -2
"11387" "KhPolQ_K13n_4568" 13 0 -4 4
"11388" "KhPolQ_K13n_4568!" 13 0 4 -4
"11389" "KhPolQ_K13n_4569" 13 0 -6 8
"11390" "KhPolQ_K13n_4569!" 13 0 6 -8
"11391" "KhPolQ_K13n_4570" 13 0 0 0
"11392" "KhPolQ_K13n_4570!" 13 0 0 0
"11393" "KhPolQ_K13n_4571" 13 0 -2 2
"11394" "KhPolQ_K13n_4571!" 13 0 2 -2
"11395" "KhPolQ_K13n_4572" 13 0 -2 2
"11396" "KhPolQ_K13n_4572!" 13 0 2 -2
"11397" "KhPolQ_K13n_4573" 13 0 -6 6
"11398" "KhPolQ_K13n_4573!" 13 0 6 -6
"11399" "KhPolQ_K13n_4574" 13 0 2 -2
"11400" "KhPolQ_K13n_4574!" 13 0 -2 2
"11401" "KhPolQ_K13n_4575" 13 0 -2 0
"11402" "KhPolQ_K13n_4575!" 13 0 2 0
"11403" "KhPolQ_K13n_4576" 13 0 -2 2
"11404" "KhPolQ_K13n_4576!" 13 0 2 -2
"11405" "KhPolQ_K13n_4577" 13 0 -2 2
"11406" "KhPolQ_K13n_4577!" 13 0 2 -2
"11407" "KhPolQ_K13n_4578" 13 0 0 0
"11408" "KhPolQ_K13n_4578!" 13 0 0 0
"11409" "KhPolQ_K13n_4579" 13 0 -4 6
"11410" "KhPolQ_K13n_4579!" 13 0 4 -6
"11411" "KhPolQ_K13n_4580" 13 0 -4 4
"11412" "KhPolQ_K13n_4580!" 13 0 4 -4
"11413" "KhPolQ_K13n_4581" 13 0 2 -2
"11414" "KhPolQ_K13n_4581!" 13 0 -2 2
"11415" "KhPolQ_K13n_4582" 13 0 0 0
"11416" "KhPolQ_K13n_4582!" 13 0 0 0
"11417" "KhPolQ_K13n_4583" 13 0 0 0
"11418" "KhPolQ_K13n_4583!" 13 0 0 0
"11419" "KhPolQ_K13n_4584" 13 0 -4 4
"11420" "KhPolQ_K13n_4584!" 13 0 4 -4
"11421" "KhPolQ_K13n_4585" 13 0 0 0
"11422" "KhPolQ_K13n_4585!" 13 0 0 0
"11423" "KhPolQ_K13n_4586" 13 0 2 -2
"11424" "KhPolQ_K13n_4586!" 13 0 -2 2
"11425" "KhPolQ_K13n_4587" 13 0 -6 10
"11426" "KhPolQ_K13n_4587!" 13 0 6 -10
"11427" "KhPolQ_K13n_4588" 13 0 -2 2
"11428" "KhPolQ_K13n_4588!" 13 0 2 -2
"11429" "KhPolQ_K13n_4589" 13 0 -6 8
"11430" "KhPolQ_K13n_4589!" 13 0 6 -8
"11431" "KhPolQ_K13n_4590" 13 0 2 -2
"11432" "KhPolQ_K13n_4590!" 13 0 -2 2
"11433" "KhPolQ_K13n_4591" 13 0 0 0
"11434" "KhPolQ_K13n_4591!" 13 0 0 0
"11435" "KhPolQ_K13n_4592" 13 0 4 -4
"11436" "KhPolQ_K13n_4592!" 13 0 -4 4
"11437" "KhPolQ_K13n_4593" 13 0 0 0
"11438" "KhPolQ_K13n_4593!" 13 0 0 0
"11439" "KhPolQ_K13n_4594" 13 0 -2 2
"11440" "KhPolQ_K13n_4594!" 13 0 2 -2
"11441" "KhPolQ_K13n_4595" 13 0 -2 0
"11442" "KhPolQ_K13n_4595!" 13 0 2 0
"11443" "KhPolQ_K13n_4596" 13 0 -4 4
"11444" "KhPolQ_K13n_4596!" 13 0 4 -4
"11445" "KhPolQ_K13n_4597" 13 0 0 0
"11446" "KhPolQ_K13n_4597!" 13 0 0 0
"11447" "KhPolQ_K13n_4598" 13 0 -2 2
"11448" "KhPolQ_K13n_4598!" 13 0 2 -2
"11449" "KhPolQ_K13n_4599" 13 0 0 0
"11450" "KhPolQ_K13n_4599!" 13 0 0 0
"11451" "KhPolQ_K13n_4600" 13 0 2 -2
"11452" "KhPolQ_K13n_4600!" 13 0 -2 2
"11453" "KhPolQ_K13n_4601" 13 0 0 0
"11454" "KhPolQ_K13n_4601!" 13 0 0 0
"11455" "KhPolQ_K13n_4602" 13 0 -2 2
"11456" "KhPolQ_K13n_4602!" 13 0 2 -2
"11457" "KhPolQ_K13n_4603" 13 0 4 -4
"11458" "KhPolQ_K13n_4603!" 13 0 -4 4
"11459" "KhPolQ_K13n_4604" 13 0 -2 2
"11460" "KhPolQ_K13n_4604!" 13 0 2 -2
"11461" "KhPolQ_K13n_4605" 13 0 0 0
"11462" "KhPolQ_K13n_4605!" 13 0 0 0
"11463" "KhPolQ_K13n_4606" 13 0 -4 4
"11464" "KhPolQ_K13n_4606!" 13 0 4 -4
"11465" "KhPolQ_K13n_4607" 13 0 0 0
"11466" "KhPolQ_K13n_4607!" 13 0 0 0
"11467" "KhPolQ_K13n_4608" 13 0 -4 4
"11468" "KhPolQ_K13n_4608!" 13 0 4 -4
"11469" "KhPolQ_K13n_4609" 13 0 -4 4
"11470" "KhPolQ_K13n_4609!" 13 0 4 -4
"11471" "KhPolQ_K13n_4610" 13 0 -2 2
"11472" "KhPolQ_K13n_4610!" 13 0 2 -2
"11473" "KhPolQ_K13n_4611" 13 0 2 -2
"11474" "KhPolQ_K13n_4611!" 13 0 -2 2
"11475" "KhPolQ_K13n_4612" 13 0 -4 4
"11476" "KhPolQ_K13n_4612!" 13 0 4 -4
"11477" "KhPolQ_K13n_4613" 13 0 6 -6
"11478" "KhPolQ_K13n_4613!" 13 0 -6 6
"11479" "KhPolQ_K13n_4614" 13 0 4 -4
"11480" "KhPolQ_K13n_4614!" 13 0 -4 4
"11481" "KhPolQ_K13n_4615" 13 0 -4 4
"11482" "KhPolQ_K13n_4615!" 13 0 4 -4
"11483" "KhPolQ_K13n_4616" 13 0 0 0
"11484" "KhPolQ_K13n_4616!" 13 0 0 0
"11485" "KhPolQ_K13n_4617" 13 0 6 -6
"11486" "KhPolQ_K13n_4617!" 13 0 -6 6
"11487" "KhPolQ_K13n_4618" 13 0 0 0
"11488" "KhPolQ_K13n_4618!" 13 0 0 0
"11489" "KhPolQ_K13n_4619" 13 0 -4 4
"11490" "KhPolQ_K13n_4619!" 13 0 4 -4
"11491" "KhPolQ_K13n_4620" 13 0 0 0
"11492" "KhPolQ_K13n_4620!" 13 0 0 0
"11493" "KhPolQ_K13n_4621" 13 0 0 0
"11494" "KhPolQ_K13n_4621!" 13 0 0 0
"11495" "KhPolQ_K13n_4622" 13 0 -4 4
"11496" "KhPolQ_K13n_4622!" 13 0 4 -4
"11497" "KhPolQ_K13n_4623" 13 0 -2 2
"11498" "KhPolQ_K13n_4623!" 13 0 2 -2
"11499" "KhPolQ_K13n_4624" 13 0 2 -2
"11500" "KhPolQ_K13n_4624!" 13 0 -2 2
"11501" "KhPolQ_K13n_4625" 13 0 -6 6
"11502" "KhPolQ_K13n_4625!" 13 0 6 -6
"11503" "KhPolQ_K13n_4626" 13 0 2 -2
"11504" "KhPolQ_K13n_4626!" 13 0 -2 2
"11505" "KhPolQ_K13n_4627" 13 0 0 0
"11506" "KhPolQ_K13n_4627!" 13 0 0 0
"11507" "KhPolQ_K13n_4628" 13 0 -2 2
"11508" "KhPolQ_K13n_4628!" 13 0 2 -2
"11509" "KhPolQ_K13n_4629" 13 0 2 -2
"11510" "KhPolQ_K13n_4629!" 13 0 -2 2
"11511" "KhPolQ_K13n_4630" 13 0 0 0
"11512" "KhPolQ_K13n_4630!" 13 0 0 0
"11513" "KhPolQ_K13n_4631" 13 0 4 -4
"11514" "KhPolQ_K13n_4631!" 13 0 -4 4
"11515" "KhPolQ_K13n_4632" 13 0 2 -2
"11516" "KhPolQ_K13n_4632!" 13 0 -2 2
"11517" "KhPolQ_K13n_4633" 13 0 -6 6
"11518" "KhPolQ_K13n_4633!" 13 0 6 -6
"11519" "KhPolQ_K13n_4634" 13 0 -2 2
"11520" "KhPolQ_K13n_4634!" 13 0 2 -2
"11521" "KhPolQ_K13n_4635" 13 0 -6 8
"11522" "KhPolQ_K13n_4635!" 13 0 6 -8
"11523" "KhPolQ_K13n_4636" 13 0 -4 4
"11524" "KhPolQ_K13n_4636!" 13 0 4 -4
"11525" "KhPolQ_K13n_4637" 13 0 -4 4
"11526" "KhPolQ_K13n_4637!" 13 0 4 -4
"11527" "KhPolQ_K13n_4638" 13 0 0 0
"11528" "KhPolQ_K13n_4638!" 13 0 0 0
"11529" "KhPolQ_K13n_4639" 13 0 -4 8
"11530" "KhPolQ_K13n_4639!" 13 0 4 -8
"11531" "KhPolQ_K13n_4640" 13 0 -2 4
"11532" "KhPolQ_K13n_4640!" 13 0 2 -4
"11533" "KhPolQ_K13n_4641" 13 0 -4 6
"11534" "KhPolQ_K13n_4641!" 13 0 4 -6
"11535" "KhPolQ_K13n_4642" 13 0 -2 2
"11536" "KhPolQ_K13n_4642!" 13 0 2 -2
"11537" "KhPolQ_K13n_4643" 13 0 2 -2
"11538" "KhPolQ_K13n_4643!" 13 0 -2 2
"11539" "KhPolQ_K13n_4644" 13 0 0 0
"11540" "KhPolQ_K13n_4644!" 13 0 0 0
"11541" "KhPolQ_K13n_4645" 13 0 0 0
"11542" "KhPolQ_K13n_4645!" 13 0 0 0
"11543" "KhPolQ_K13n_4646" 13 0 -2 2
"11544" "KhPolQ_K13n_4646!" 13 0 2 -2
"11545" "KhPolQ_K13n_4647" 13 0 0 0
"11546" "KhPolQ_K13n_4647!" 13 0 0 0
"11547" "KhPolQ_K13n_4648" 13 0 -2 2
"11548" "KhPolQ_K13n_4648!" 13 0 2 -2
"11549" "KhPolQ_K13n_4649" 13 0 0 0
"11550" "KhPolQ_K13n_4649!" 13 0 0 0
"11551" "KhPolQ_K13n_4650" 13 0 -2 2
"11552" "KhPolQ_K13n_4650!" 13 0 2 -2
"11553" "KhPolQ_K13n_4651" 13 0 0 0
"11554" "KhPolQ_K13n_4651!" 13 0 0 0
"11555" "KhPolQ_K13n_4652" 13 0 0 0
"11556" "KhPolQ_K13n_4652!" 13 0 0 0
"11557" "KhPolQ_K13n_4653" 13 0 -4 4
"11558" "KhPolQ_K13n_4653!" 13 0 4 -4
"11559" "KhPolQ_K13n_4654" 13 0 -4 4
"11560" "KhPolQ_K13n_4654!" 13 0 4 -4
