"knot_id" "number_of_crossings" "is_alternating" "signature" "s-value" "norm"
"2034" "KhPolQ_K12n_779!" 12 0 2 -2 39.6358423652128
"2035" "KhPolQ_K12n_780" 12 0 0 0 28.6879765755621
"2036" "KhPolQ_K12n_780!" 12 0 0 0 28.6879765755621
"2037" "KhPolQ_K12n_781" 12 0 0 0 33.2415402771893
"2038" "KhPolQ_K12n_781!" 12 0 0 0 33.2415402771893
"2039" "KhPolQ_K12n_782" 12 0 0 0 28.7576076890968
"2040" "KhPolQ_K12n_782!" 12 0 0 0 28.7576076890968
"2041" "KhPolQ_K12n_783" 12 0 -2 2 45.4642716866772
"2042" "KhPolQ_K12n_783!" 12 0 2 -2 45.4642716866772
"2043" "KhPolQ_K12n_784" 12 0 -2 2 43.5086198356142
"2044" "KhPolQ_K12n_784!" 12 0 2 -2 43.5086198356142
"2045" "KhPolQ_K12n_785" 12 0 2 -2 31.9217793990247
"2046" "KhPolQ_K12n_785!" 12 0 -2 2 31.9217793990247
"2047" "KhPolQ_K12n_786" 12 0 -2 2 49.4469412603045
"2048" "KhPolQ_K12n_786!" 12 0 2 -2 49.4469412603045
"2049" "KhPolQ_K12n_787" 12 0 -2 2 24.9599679486974
"2050" "KhPolQ_K12n_787!" 12 0 2 -2 24.9599679486974
"2051" "KhPolQ_K12n_788" 12 0 0 0 38.405728739343
"2052" "KhPolQ_K12n_788!" 12 0 0 0 38.405728739343
"2053" "KhPolQ_K12n_789" 12 0 0 0 31.9530906173409
"2054" "KhPolQ_K12n_789!" 12 0 0 0 31.9530906173409
"2055" "KhPolQ_K12n_790" 12 0 0 0 47.4447046571058
"2056" "KhPolQ_K12n_790!" 12 0 0 0 47.4447046571058
"2057" "KhPolQ_K12n_791" 12 0 -4 4 33.0302891298275
"2058" "KhPolQ_K12n_791!" 12 0 4 -4 33.0302891298275
"2059" "KhPolQ_K12n_792" 12 0 2 -2 27.4408454680245
"2060" "KhPolQ_K12n_792!" 12 0 -2 2 27.4408454680245
"2061" "KhPolQ_K12n_793" 12 0 -4 4 21.095023109729
"2062" "KhPolQ_K12n_793!" 12 0 4 -4 21.095023109729
"2063" "KhPolQ_K12n_794" 12 0 0 0 35.7071421427142
"2064" "KhPolQ_K12n_794!" 12 0 0 0 35.7071421427142
"2065" "KhPolQ_K12n_795" 12 0 -2 2 27.8388218141501
"2066" "KhPolQ_K12n_795!" 12 0 2 -2 27.8388218141501
"2067" "KhPolQ_K12n_796" 12 0 -4 4 34.2490875790874
"2068" "KhPolQ_K12n_796!" 12 0 4 -4 34.2490875790874
"2069" "KhPolQ_K12n_797" 12 0 -2 2 20.5182845286832
"2070" "KhPolQ_K12n_797!" 12 0 2 -2 20.5182845286832
"2071" "KhPolQ_K12n_798" 12 0 2 -2 32.8481354113137
"2072" "KhPolQ_K12n_798!" 12 0 -2 2 32.8481354113137
"2073" "KhPolQ_K12n_799" 12 0 -2 2 48.155996511338
"2074" "KhPolQ_K12n_799!" 12 0 2 -2 48.155996511338
"2075" "KhPolQ_K12n_800" 12 0 2 -2 41.1217703899042
"2076" "KhPolQ_K12n_800!" 12 0 -2 2 41.1217703899042
"2077" "KhPolQ_K12n_801" 12 0 -2 4 7.41619848709566
"2078" "KhPolQ_K12n_801!" 12 0 2 -4 7.41619848709566
"2079" "KhPolQ_K12n_802" 12 0 0 0 42.8602379834737
"2080" "KhPolQ_K12n_802!" 12 0 0 0 42.8602379834737
"2081" "KhPolQ_K12n_803" 12 0 -4 4 36.8103246386119
"2082" "KhPolQ_K12n_803!" 12 0 4 -4 36.8103246386119
"2083" "KhPolQ_K12n_804" 12 0 -2 2 33.391615714128
"2084" "KhPolQ_K12n_804!" 12 0 2 -2 33.391615714128
"2085" "KhPolQ_K12n_805" 12 0 0 0 29.7153159162073
"2086" "KhPolQ_K12n_805!" 12 0 0 0 29.7153159162073
"2087" "KhPolQ_K12n_806" 12 0 -6 6 22.956480566498
"2088" "KhPolQ_K12n_806!" 12 0 6 -6 22.956480566498
"2089" "KhPolQ_K12n_807" 12 0 -4 4 21.095023109729
"2090" "KhPolQ_K12n_807!" 12 0 4 -4 21.095023109729
"2091" "KhPolQ_K12n_808" 12 0 -2 2 12.8452325786651
"2092" "KhPolQ_K12n_808!" 12 0 2 -2 12.8452325786651
"2093" "KhPolQ_K12n_809" 12 0 -2 2 7.41619848709566
"2094" "KhPolQ_K12n_809!" 12 0 2 -2 7.41619848709566
"2095" "KhPolQ_K12n_810" 12 0 -2 0 19.723082923316
"2096" "KhPolQ_K12n_810!" 12 0 2 0 19.723082923316
"2097" "KhPolQ_K12n_811" 12 0 -2 2 23.2163735324878
"2098" "KhPolQ_K12n_811!" 12 0 2 -2 23.2163735324878
"2099" "KhPolQ_K12n_812" 12 0 0 0 7
"2100" "KhPolQ_K12n_812!" 12 0 0 0 7
"2101" "KhPolQ_K12n_813" 12 0 0 0 29.1032644217105
"2102" "KhPolQ_K12n_813!" 12 0 0 0 29.1032644217105
"2103" "KhPolQ_K12n_814" 12 0 -2 2 33.9852909359329
"2104" "KhPolQ_K12n_814!" 12 0 2 -2 33.9852909359329
"2105" "KhPolQ_K12n_815" 12 0 -2 0 6.557438524302
"2106" "KhPolQ_K12n_815!" 12 0 2 0 6.557438524302
"2107" "KhPolQ_K12n_816" 12 0 0 0 40.2367990774614
"2108" "KhPolQ_K12n_816!" 12 0 0 0 40.2367990774614
"2109" "KhPolQ_K12n_817" 12 0 0 0 17.058722109232
"2110" "KhPolQ_K12n_817!" 12 0 0 0 17.058722109232
"2111" "KhPolQ_K12n_818" 12 0 -2 2 32.0156211871642
"2112" "KhPolQ_K12n_818!" 12 0 2 -2 32.0156211871642
"2113" "KhPolQ_K12n_819" 12 0 -2 2 37.9077828420497
"2114" "KhPolQ_K12n_819!" 12 0 2 -2 37.9077828420497
"2115" "KhPolQ_K12n_820" 12 0 6 -6 31.7647603485372
"2116" "KhPolQ_K12n_820!" 12 0 -6 6 31.7647603485372
"2117" "KhPolQ_K12n_821" 12 0 2 -2 11.6189500386223
"2118" "KhPolQ_K12n_821!" 12 0 -2 2 11.6189500386223
"2119" "KhPolQ_K12n_822" 12 0 -2 2 19.3649167310371
"2120" "KhPolQ_K12n_822!" 12 0 2 -2 19.3649167310371
"2121" "KhPolQ_K12n_823" 12 0 4 -4 37
"2122" "KhPolQ_K12n_823!" 12 0 -4 4 37
"2123" "KhPolQ_K12n_824" 12 0 0 0 22.9128784747792
"2124" "KhPolQ_K12n_824!" 12 0 0 0 22.9128784747792
"2125" "KhPolQ_K12n_825" 12 0 0 0 15.3948043183407
"2126" "KhPolQ_K12n_825!" 12 0 0 0 15.3948043183407
"2127" "KhPolQ_K12n_826" 12 0 -2 2 34.9141805001922
"2128" "KhPolQ_K12n_826!" 12 0 2 -2 34.9141805001922
"2129" "KhPolQ_K12n_827" 12 0 -2 2 42.0594816896262
"2130" "KhPolQ_K12n_827!" 12 0 2 -2 42.0594816896262
"2131" "KhPolQ_K12n_828" 12 0 0 0 38.6393581727233
"2132" "KhPolQ_K12n_828!" 12 0 0 0 38.6393581727233
"2133" "KhPolQ_K12n_829" 12 0 2 -2 32.1714158842908
"2134" "KhPolQ_K12n_829!" 12 0 -2 2 32.1714158842908
"2135" "KhPolQ_K12n_830" 12 0 -4 6 6.557438524302
"2136" "KhPolQ_K12n_830!" 12 0 4 -6 6.557438524302
"2137" "KhPolQ_K12n_831" 12 0 -2 2 35.1710107901379
"2138" "KhPolQ_K12n_831!" 12 0 2 -2 35.1710107901379
"2139" "KhPolQ_K12n_832" 12 0 4 -4 36.9188298839495
"2140" "KhPolQ_K12n_832!" 12 0 -4 4 36.9188298839495
"2141" "KhPolQ_K12n_833" 12 0 2 -2 34.8568501158667
"2142" "KhPolQ_K12n_833!" 12 0 -2 2 34.8568501158667
"2143" "KhPolQ_K12n_834" 12 0 -4 4 40.3360880601974
"2144" "KhPolQ_K12n_834!" 12 0 4 -4 40.3360880601974
"2145" "KhPolQ_K12n_835" 12 0 0 0 7
"2146" "KhPolQ_K12n_835!" 12 0 0 0 7
"2147" "KhPolQ_K12n_836" 12 0 -4 4 41.4608248832558
"2148" "KhPolQ_K12n_836!" 12 0 4 -4 41.4608248832558
"2149" "KhPolQ_K12n_837" 12 0 0 0 60.2245796996542
"2150" "KhPolQ_K12n_837!" 12 0 0 0 60.2245796996542
"2151" "KhPolQ_K12n_838" 12 0 0 0 8.88819441731559
"2152" "KhPolQ_K12n_838!" 12 0 0 0 8.88819441731559
"2153" "KhPolQ_K12n_839" 12 0 4 -4 42.485291572496
"2154" "KhPolQ_K12n_839!" 12 0 -4 4 42.485291572496
"2155" "KhPolQ_K12n_840" 12 0 2 -2 42.0594816896262
"2156" "KhPolQ_K12n_840!" 12 0 -2 2 42.0594816896262
"2157" "KhPolQ_K12n_841" 12 0 0 0 29.1719042916296
"2158" "KhPolQ_K12n_841!" 12 0 0 0 29.1719042916296
"2159" "KhPolQ_K12n_842" 12 0 0 0 64.4748012792595
"2160" "KhPolQ_K12n_842!" 12 0 0 0 64.4748012792595
"2161" "KhPolQ_K12n_843" 12 0 -2 2 52.3354564325181
"2162" "KhPolQ_K12n_843!" 12 0 2 -2 52.3354564325181
"2163" "KhPolQ_K12n_844" 12 0 2 -2 25.7875939164553
"2164" "KhPolQ_K12n_844!" 12 0 -2 2 25.7875939164553
"2165" "KhPolQ_K12n_845" 12 0 -2 2 34.7994252826106
"2166" "KhPolQ_K12n_845!" 12 0 2 -2 34.7994252826106
"2167" "KhPolQ_K12n_846" 12 0 0 0 28.2311884269862
"2168" "KhPolQ_K12n_846!" 12 0 0 0 28.2311884269862
"2169" "KhPolQ_K12n_847" 12 0 -2 2 27.1477439209965
"2170" "KhPolQ_K12n_847!" 12 0 2 -2 27.1477439209965
"2171" "KhPolQ_K12n_848" 12 0 -4 4 30.0166620396073
"2172" "KhPolQ_K12n_848!" 12 0 4 -4 30.0166620396073
"2173" "KhPolQ_K12n_849" 12 0 -4 4 57.1401785086466
"2174" "KhPolQ_K12n_849!" 12 0 4 -4 57.1401785086466
"2175" "KhPolQ_K12n_850" 12 0 -6 8 6.2449979983984
"2176" "KhPolQ_K12n_850!" 12 0 6 -8 6.2449979983984
"2177" "KhPolQ_K12n_851" 12 0 -4 6 3.87298334620742
"2178" "KhPolQ_K12n_851!" 12 0 4 -6 3.87298334620742
"2179" "KhPolQ_K12n_852" 12 0 0 0 44.4409720865779
"2180" "KhPolQ_K12n_852!" 12 0 0 0 44.4409720865779
"2181" "KhPolQ_K12n_853" 12 0 0 0 44.3734154646676
"2182" "KhPolQ_K12n_853!" 12 0 0 0 44.3734154646676
"2183" "KhPolQ_K12n_854" 12 0 -2 2 50.6853035898967
"2184" "KhPolQ_K12n_854!" 12 0 2 -2 50.6853035898967
"2185" "KhPolQ_K12n_855" 12 0 0 0 30.0166620396073
"2186" "KhPolQ_K12n_855!" 12 0 0 0 30.0166620396073
"2187" "KhPolQ_K12n_856" 12 0 2 -2 18.7882942280559
"2188" "KhPolQ_K12n_856!" 12 0 -2 2 18.7882942280559
"2189" "KhPolQ_K12n_857" 12 0 2 -2 49.1833305094317
"2190" "KhPolQ_K12n_857!" 12 0 -2 2 49.1833305094317
"2191" "KhPolQ_K12n_858" 12 0 2 -2 39.7617907041421
"2192" "KhPolQ_K12n_858!" 12 0 -2 2 39.7617907041421
"2193" "KhPolQ_K12n_859" 12 0 0 0 52.8866712887094
"2194" "KhPolQ_K12n_859!" 12 0 0 0 52.8866712887094
"2195" "KhPolQ_K12n_860" 12 0 2 -2 50.8232230382922
"2196" "KhPolQ_K12n_860!" 12 0 -2 2 50.8232230382922
"2197" "KhPolQ_K12n_861" 12 0 -2 2 33.6600653594137
"2198" "KhPolQ_K12n_861!" 12 0 2 -2 33.6600653594137
"2199" "KhPolQ_K12n_862" 12 0 -2 2 44.9110231457712
"2200" "KhPolQ_K12n_862!" 12 0 2 -2 44.9110231457712
"2201" "KhPolQ_K12n_863" 12 0 -4 4 51.4295634824952
"2202" "KhPolQ_K12n_863!" 12 0 4 -4 51.4295634824952
"2203" "KhPolQ_K12n_864" 12 0 -2 2 46.6368952654441
"2204" "KhPolQ_K12n_864!" 12 0 2 -2 46.6368952654441
"2205" "KhPolQ_K12n_865" 12 0 2 -2 34.9141805001922
"2206" "KhPolQ_K12n_865!" 12 0 -2 2 34.9141805001922
"2207" "KhPolQ_K12n_866" 12 0 0 0 50.3487835006964
"2208" "KhPolQ_K12n_866!" 12 0 0 0 50.3487835006964
"2209" "KhPolQ_K12n_867" 12 0 4 -4 47.1487009365051
"2210" "KhPolQ_K12n_867!" 12 0 -4 4 47.1487009365051
"2211" "KhPolQ_K12n_868" 12 0 0 0 13.228756555323
"2212" "KhPolQ_K12n_868!" 12 0 0 0 13.228756555323
"2213" "KhPolQ_K12n_869" 12 0 -2 2 48.0936586256442
"2214" "KhPolQ_K12n_869!" 12 0 2 -2 48.0936586256442
"2215" "KhPolQ_K12n_870" 12 0 0 0 10.3440804327886
"2216" "KhPolQ_K12n_870!" 12 0 0 0 10.3440804327886
"2217" "KhPolQ_K12n_871" 12 0 -2 2 42.3438307194803
"2218" "KhPolQ_K12n_871!" 12 0 2 -2 42.3438307194803
"2219" "KhPolQ_K12n_872" 12 0 2 -2 46.4219775537406
"2220" "KhPolQ_K12n_872!" 12 0 -2 2 46.4219775537406
"2221" "KhPolQ_K12n_873" 12 0 0 0 31.224989991992
"2222" "KhPolQ_K12n_873!" 12 0 0 0 31.224989991992
"2223" "KhPolQ_K12n_874" 12 0 -2 2 44.1248229458204
"2224" "KhPolQ_K12n_874!" 12 0 2 -2 44.1248229458204
"2225" "KhPolQ_K12n_875" 12 0 -2 2 34.9714169000914
"2226" "KhPolQ_K12n_875!" 12 0 2 -2 34.9714169000914
"2227" "KhPolQ_K12n_876" 12 0 0 0 28.2665880502051
"2228" "KhPolQ_K12n_876!" 12 0 0 0 28.2665880502051
"2229" "KhPolQ_K12n_877" 12 0 2 -2 55.3263047744922
"2230" "KhPolQ_K12n_877!" 12 0 -2 2 55.3263047744922
"2231" "KhPolQ_K12n_878" 12 0 -2 2 49.54795656735
"2232" "KhPolQ_K12n_878!" 12 0 2 -2 49.54795656735
"2233" "KhPolQ_K12n_879" 12 0 2 -2 50.7444578254611
"2234" "KhPolQ_K12n_879!" 12 0 -2 2 50.7444578254611
"2235" "KhPolQ_K12n_880" 12 0 0 0 47.2969343615419
"2236" "KhPolQ_K12n_880!" 12 0 0 0 47.2969343615419
"2237" "KhPolQ_K12n_881" 12 0 -4 4 42.7901857906693
"2238" "KhPolQ_K12n_881!" 12 0 4 -4 42.7901857906693
"2239" "KhPolQ_K12n_882" 12 0 6 -6 34.7706773014274
"2240" "KhPolQ_K12n_882!" 12 0 -6 6 34.7706773014274
"2241" "KhPolQ_K12n_883" 12 0 -2 2 34.9428104193123
"2242" "KhPolQ_K12n_883!" 12 0 2 -2 34.9428104193123
"2243" "KhPolQ_K12n_884" 12 0 0 0 28.5482048472404
"2244" "KhPolQ_K12n_884!" 12 0 0 0 28.5482048472404
"2245" "KhPolQ_K12n_885" 12 0 0 0 53.0565735795292
"2246" "KhPolQ_K12n_885!" 12 0 0 0 53.0565735795292
"2247" "KhPolQ_K12n_886" 12 0 -2 2 56.4180822077461
"2248" "KhPolQ_K12n_886!" 12 0 2 -2 56.4180822077461
"2249" "KhPolQ_K12n_887" 12 0 -4 4 44.5533388198909
"2250" "KhPolQ_K12n_887!" 12 0 4 -4 44.5533388198909
"2251" "KhPolQ_K12n_888" 12 0 -8 10 17.8044938147649
"2252" "KhPolQ_K12n_888!" 12 0 8 -10 17.8044938147649
"2253" "KhPolQ_K13n_1" 13 0 0 0 31
"2254" "KhPolQ_K13n_1!" 13 0 0 0 31
"2255" "KhPolQ_K13n_2" 13 0 -2 2 45.2216762183801
"2256" "KhPolQ_K13n_2!" 13 0 2 -2 45.2216762183801
"2257" "KhPolQ_K13n_3" 13 0 0 0 41.8688428309166
"2258" "KhPolQ_K13n_3!" 13 0 0 0 41.8688428309166
"2259" "KhPolQ_K13n_4" 13 0 2 0 24.8394846967484
"2260" "KhPolQ_K13n_4!" 13 0 -2 0 24.8394846967484
"2261" "KhPolQ_K13n_5" 13 0 -4 4 37.5632799419859
"2262" "KhPolQ_K13n_5!" 13 0 4 -4 37.5632799419859
"2263" "KhPolQ_K13n_6" 13 0 2 -2 41.3884041731498
"2264" "KhPolQ_K13n_6!" 13 0 -2 2 41.3884041731498
"2265" "KhPolQ_K13n_7" 13 0 2 0 27.7308492477241
"2266" "KhPolQ_K13n_7!" 13 0 -2 0 27.7308492477241
"2267" "KhPolQ_K13n_8" 13 0 -2 2 38.4577690460588
"2268" "KhPolQ_K13n_8!" 13 0 2 -2 38.4577690460588
"2269" "KhPolQ_K13n_9" 13 0 0 0 51.4684369298311
"2270" "KhPolQ_K13n_9!" 13 0 0 0 51.4684369298311
"2271" "KhPolQ_K13n_10" 13 0 -2 2 26.8514431641951
"2272" "KhPolQ_K13n_10!" 13 0 2 -2 26.8514431641951
"2273" "KhPolQ_K13n_11" 13 0 4 -4 32.0156211871642
"2274" "KhPolQ_K13n_11!" 13 0 -4 4 32.0156211871642
"2275" "KhPolQ_K13n_12" 13 0 -6 6 43.6463056855904
"2276" "KhPolQ_K13n_12!" 13 0 6 -6 43.6463056855904
"2277" "KhPolQ_K13n_13" 13 0 4 -4 26.5141471671257
"2278" "KhPolQ_K13n_13!" 13 0 -4 4 26.5141471671257
"2279" "KhPolQ_K13n_14" 13 0 2 -2 27.0370116691915
"2280" "KhPolQ_K13n_14!" 13 0 -2 2 27.0370116691915
"2281" "KhPolQ_K13n_15" 13 0 -4 4 34.3656805548792
"2282" "KhPolQ_K13n_15!" 13 0 4 -4 34.3656805548792
"2283" "KhPolQ_K13n_16" 13 0 2 -2 9.8488578017961
"2284" "KhPolQ_K13n_16!" 13 0 -2 2 9.8488578017961
"2285" "KhPolQ_K13n_17" 13 0 -2 2 42.5323406362735
"2286" "KhPolQ_K13n_17!" 13 0 2 -2 42.5323406362735
"2287" "KhPolQ_K13n_18" 13 0 4 -4 54.157178656204
"2288" "KhPolQ_K13n_18!" 13 0 -4 4 54.157178656204
"2289" "KhPolQ_K13n_19" 13 0 -6 6 18.8944436276912
"2290" "KhPolQ_K13n_19!" 13 0 6 -6 18.8944436276912
"2291" "KhPolQ_K13n_20" 13 0 0 0 60.0416522091123
"2292" "KhPolQ_K13n_20!" 13 0 0 0 60.0416522091123
"2293" "KhPolQ_K13n_21" 13 0 -2 2 36.9459064038223
"2294" "KhPolQ_K13n_21!" 13 0 2 -2 36.9459064038223
"2295" "KhPolQ_K13n_22" 13 0 0 0 42.7668095606862
"2296" "KhPolQ_K13n_22!" 13 0 0 0 42.7668095606862
"2297" "KhPolQ_K13n_23" 13 0 2 -2 55.6327241828045
"2298" "KhPolQ_K13n_23!" 13 0 -2 2 55.6327241828045
"2299" "KhPolQ_K13n_24" 13 0 -4 4 27.0370116691915
"2300" "KhPolQ_K13n_24!" 13 0 4 -4 27.0370116691915
"2301" "KhPolQ_K13n_25" 13 0 2 -2 68.0955211449329
"2302" "KhPolQ_K13n_25!" 13 0 -2 2 68.0955211449329
"2303" "KhPolQ_K13n_26" 13 0 -4 6 32.1714158842908
"2304" "KhPolQ_K13n_26!" 13 0 4 -6 32.1714158842908
"2305" "KhPolQ_K13n_27" 13 0 -2 2 56.8946394662977
"2306" "KhPolQ_K13n_27!" 13 0 2 -2 56.8946394662977
"2307" "KhPolQ_K13n_28" 13 0 -4 4 35.3977400408557
"2308" "KhPolQ_K13n_28!" 13 0 4 -4 35.3977400408557
"2309" "KhPolQ_K13n_29" 13 0 6 -6 29.2061637330205
"2310" "KhPolQ_K13n_29!" 13 0 -6 6 29.2061637330205
"2311" "KhPolQ_K13n_30" 13 0 -4 4 40.5339363990225
"2312" "KhPolQ_K13n_30!" 13 0 4 -4 40.5339363990225
"2313" "KhPolQ_K13n_31" 13 0 2 -2 32.3573793747269
"2314" "KhPolQ_K13n_31!" 13 0 -2 2 32.3573793747269
"2315" "KhPolQ_K13n_32" 13 0 -4 4 61.6522505671934
"2316" "KhPolQ_K13n_32!" 13 0 4 -4 61.6522505671934
"2317" "KhPolQ_K13n_33" 13 0 2 0 14.1067359796659
"2318" "KhPolQ_K13n_33!" 13 0 -2 0 14.1067359796659
"2319" "KhPolQ_K13n_34" 13 0 4 -4 44.977772288098
"2320" "KhPolQ_K13n_34!" 13 0 -4 4 44.977772288098
"2321" "KhPolQ_K13n_35" 13 0 -2 2 52.2972274599715
"2322" "KhPolQ_K13n_35!" 13 0 2 -2 52.2972274599715
"2323" "KhPolQ_K13n_36" 13 0 2 -2 12.6095202129185
"2324" "KhPolQ_K13n_36!" 13 0 -2 2 12.6095202129185
"2325" "KhPolQ_K13n_37" 13 0 0 0 28.5482048472404
"2326" "KhPolQ_K13n_37!" 13 0 0 0 28.5482048472404
"2327" "KhPolQ_K13n_38" 13 0 0 0 59.0508255657785
"2328" "KhPolQ_K13n_38!" 13 0 0 0 59.0508255657785
"2329" "KhPolQ_K13n_39" 13 0 -2 2 73.4234295031225
"2330" "KhPolQ_K13n_39!" 13 0 2 -2 73.4234295031225
"2331" "KhPolQ_K13n_40" 13 0 0 0 19.9248588451713
"2332" "KhPolQ_K13n_40!" 13 0 0 0 19.9248588451713
"2333" "KhPolQ_K13n_41" 13 0 2 -2 68.0955211449329
"2334" "KhPolQ_K13n_41!" 13 0 -2 2 68.0955211449329
"2335" "KhPolQ_K13n_42" 13 0 -4 4 78.2623792124926
"2336" "KhPolQ_K13n_42!" 13 0 4 -4 78.2623792124926
"2337" "KhPolQ_K13n_43" 13 0 4 -4 21.7025344142107
"2338" "KhPolQ_K13n_43!" 13 0 -4 4 21.7025344142107
"2339" "KhPolQ_K13n_44" 13 0 6 -6 29.3768616431368
"2340" "KhPolQ_K13n_44!" 13 0 -6 6 29.3768616431368
"2341" "KhPolQ_K13n_45" 13 0 -4 4 38.1706693679846
"2342" "KhPolQ_K13n_45!" 13 0 4 -4 38.1706693679846
"2343" "KhPolQ_K13n_46" 13 0 2 -2 16.3401346383682
"2344" "KhPolQ_K13n_46!" 13 0 -2 2 16.3401346383682
"2345" "KhPolQ_K13n_47" 13 0 -4 4 45.5741154604234
"2346" "KhPolQ_K13n_47!" 13 0 4 -4 45.5741154604234
"2347" "KhPolQ_K13n_48" 13 0 2 -2 22.3383079036887
"2348" "KhPolQ_K13n_48!" 13 0 -2 2 22.3383079036887
"2349" "KhPolQ_K13n_49" 13 0 4 -4 43.3935479074943
"2350" "KhPolQ_K13n_49!" 13 0 -4 4 43.3935479074943
"2351" "KhPolQ_K13n_50" 13 0 -2 2 53.5443741209102
"2352" "KhPolQ_K13n_50!" 13 0 2 -2 53.5443741209102
"2353" "KhPolQ_K13n_51" 13 0 0 0 12.6095202129185
"2354" "KhPolQ_K13n_51!" 13 0 0 0 12.6095202129185
"2355" "KhPolQ_K13n_52" 13 0 -2 2 52.0096144957834
"2356" "KhPolQ_K13n_52!" 13 0 2 -2 52.0096144957834
"2357" "KhPolQ_K13n_53" 13 0 0 0 44.9110231457712
"2358" "KhPolQ_K13n_53!" 13 0 0 0 44.9110231457712
"2359" "KhPolQ_K13n_54" 13 0 -4 4 31.8276609256791
"2360" "KhPolQ_K13n_54!" 13 0 4 -4 31.8276609256791
"2361" "KhPolQ_K13n_55" 13 0 6 -6 36.2904946232481
"2362" "KhPolQ_K13n_55!" 13 0 -6 6 36.2904946232481
"2363" "KhPolQ_K13n_56" 13 0 -6 8 11.2694276695846
"2364" "KhPolQ_K13n_56!" 13 0 6 -8 11.2694276695846
"2365" "KhPolQ_K13n_57" 13 0 -2 2 44.1248229458204
"2366" "KhPolQ_K13n_57!" 13 0 2 -2 44.1248229458204
"2367" "KhPolQ_K13n_58" 13 0 4 -4 52.9622507074614
"2368" "KhPolQ_K13n_58!" 13 0 -4 4 52.9622507074614
"2369" "KhPolQ_K13n_59" 13 0 -6 6 9.8488578017961
"2370" "KhPolQ_K13n_59!" 13 0 6 -6 9.8488578017961
"2371" "KhPolQ_K13n_60" 13 0 4 -2 14.5945195193264
"2372" "KhPolQ_K13n_60!" 13 0 -4 2 14.5945195193264
"2373" "KhPolQ_K13n_61" 13 0 -2 4 15.3297097167559
"2374" "KhPolQ_K13n_61!" 13 0 2 -4 15.3297097167559
"2375" "KhPolQ_K13n_62" 13 0 0 2 4.35889894354067
"2376" "KhPolQ_K13n_62!" 13 0 0 -2 4.35889894354067
"2377" "KhPolQ_K13n_63" 13 0 -2 2 66.5657569625705
"2378" "KhPolQ_K13n_63!" 13 0 2 -2 66.5657569625705
"2379" "KhPolQ_K13n_64" 13 0 0 0 79.5927132343156
"2380" "KhPolQ_K13n_64!" 13 0 0 0 79.5927132343156
"2381" "KhPolQ_K13n_65" 13 0 0 0 14.3178210632764
"2382" "KhPolQ_K13n_65!" 13 0 0 0 14.3178210632764
"2383" "KhPolQ_K13n_66" 13 0 0 0 59.0508255657785
"2384" "KhPolQ_K13n_66!" 13 0 0 0 59.0508255657785
"2385" "KhPolQ_K13n_67" 13 0 -2 2 73.4234295031225
"2386" "KhPolQ_K13n_67!" 13 0 2 -2 73.4234295031225
"2387" "KhPolQ_K13n_68" 13 0 0 0 19.9248588451713
"2388" "KhPolQ_K13n_68!" 13 0 0 0 19.9248588451713
"2389" "KhPolQ_K13n_69" 13 0 -2 2 66.5657569625705
"2390" "KhPolQ_K13n_69!" 13 0 2 -2 66.5657569625705
"2391" "KhPolQ_K13n_70" 13 0 0 0 79.5927132343156
"2392" "KhPolQ_K13n_70!" 13 0 0 0 79.5927132343156
"2393" "KhPolQ_K13n_71" 13 0 0 0 14.3178210632764
"2394" "KhPolQ_K13n_71!" 13 0 0 0 14.3178210632764
"2395" "KhPolQ_K13n_72" 13 0 0 0 42.7668095606862
"2396" "KhPolQ_K13n_72!" 13 0 0 0 42.7668095606862
"2397" "KhPolQ_K13n_73" 13 0 2 -2 55.6327241828045
"2398" "KhPolQ_K13n_73!" 13 0 -2 2 55.6327241828045
"2399" "KhPolQ_K13n_74" 13 0 -4 4 27.0370116691915
"2400" "KhPolQ_K13n_74!" 13 0 4 -4 27.0370116691915
"2401" "KhPolQ_K13n_75" 13 0 2 -2 68.0955211449329
"2402" "KhPolQ_K13n_75!" 13 0 -2 2 68.0955211449329
"2403" "KhPolQ_K13n_76" 13 0 -4 6 32.1714158842908
"2404" "KhPolQ_K13n_76!" 13 0 4 -6 32.1714158842908
"2405" "KhPolQ_K13n_77" 13 0 -4 4 35.3977400408557
"2406" "KhPolQ_K13n_77!" 13 0 4 -4 35.3977400408557
"2407" "KhPolQ_K13n_78" 13 0 -2 2 56.8946394662977
"2408" "KhPolQ_K13n_78!" 13 0 2 -2 56.8946394662977
"2409" "KhPolQ_K13n_79" 13 0 6 -6 29.2061637330205
"2410" "KhPolQ_K13n_79!" 13 0 -6 6 29.2061637330205
"2411" "KhPolQ_K13n_80" 13 0 -4 4 40.5339363990225
"2412" "KhPolQ_K13n_80!" 13 0 4 -4 40.5339363990225
"2413" "KhPolQ_K13n_81" 13 0 2 -2 32.3573793747269
"2414" "KhPolQ_K13n_81!" 13 0 -2 2 32.3573793747269
"2415" "KhPolQ_K13n_82" 13 0 -4 4 61.6522505671934
"2416" "KhPolQ_K13n_82!" 13 0 4 -4 61.6522505671934
"2417" "KhPolQ_K13n_83" 13 0 2 0 14.1067359796659
"2418" "KhPolQ_K13n_83!" 13 0 -2 0 14.1067359796659
"2419" "KhPolQ_K13n_84" 13 0 0 0 45.2437841034545
"2420" "KhPolQ_K13n_84!" 13 0 0 0 45.2437841034545
